image_id,split,tiff_image_path,tif_label_path
24179260_15,train,data/tiff/train/24179260_15.tiff,data/tiff/train_labels/24179260_15.tif
24179275_15,train,data/tiff/train/24179275_15.tiff,data/tiff/train_labels/24179275_15.tif
24328765_15,train,data/tiff/train/24328765_15.tiff,data/tiff/train_labels/24328765_15.tif
24328780_15,train,data/tiff/train/24328780_15.tiff,data/tiff/train_labels/24328780_15.tif
24328795_15,train,data/tiff/train/24328795_15.tiff,data/tiff/train_labels/24328795_15.tif
24328825_15,train,data/tiff/train/24328825_15.tiff,data/tiff/train_labels/24328825_15.tif
24328840_15,train,data/tiff/train/24328840_15.tiff,data/tiff/train_labels/24328840_15.tif
24328855_15,train,data/tiff/train/24328855_15.tiff,data/tiff/train_labels/24328855_15.tif
24328870_15,train,data/tiff/train/24328870_15.tiff,data/tiff/train_labels/24328870_15.tif
24328885_15,train,data/tiff/train/24328885_15.tiff,data/tiff/train_labels/24328885_15.tif
24329005_15,train,data/tiff/train/24329005_15.tiff,data/tiff/train_labels/24329005_15.tif
24329020_15,train,data/tiff/train/24329020_15.tiff,data/tiff/train_labels/24329020_15.tif
24329035_15,train,data/tiff/train/24329035_15.tiff,data/tiff/train_labels/24329035_15.tif
24329050_15,train,data/tiff/train/24329050_15.tiff,data/tiff/train_labels/24329050_15.tif
24329095_15,train,data/tiff/train/24329095_15.tiff,data/tiff/train_labels/24329095_15.tif
24329110_15,train,data/tiff/train/24329110_15.tiff,data/tiff/train_labels/24329110_15.tif
24329155_15,train,data/tiff/train/24329155_15.tiff,data/tiff/train_labels/24329155_15.tif
24329170_15,train,data/tiff/train/24329170_15.tiff,data/tiff/train_labels/24329170_15.tif
24329185_15,train,data/tiff/train/24329185_15.tiff,data/tiff/train_labels/24329185_15.tif
24329200_15,train,data/tiff/train/24329200_15.tiff,data/tiff/train_labels/24329200_15.tif
24329215_15,train,data/tiff/train/24329215_15.tiff,data/tiff/train_labels/24329215_15.tif
24329230_15,train,data/tiff/train/24329230_15.tiff,data/tiff/train_labels/24329230_15.tif
24329245_15,train,data/tiff/train/24329245_15.tiff,data/tiff/train_labels/24329245_15.tif
24329260_15,train,data/tiff/train/24329260_15.tiff,data/tiff/train_labels/24329260_15.tif
24329275_15,train,data/tiff/train/24329275_15.tiff,data/tiff/train_labels/24329275_15.tif
24478765_15,train,data/tiff/train/24478765_15.tiff,data/tiff/train_labels/24478765_15.tif
24478780_15,train,data/tiff/train/24478780_15.tiff,data/tiff/train_labels/24478780_15.tif
24478795_15,train,data/tiff/train/24478795_15.tiff,data/tiff/train_labels/24478795_15.tif
24478810_15,train,data/tiff/train/24478810_15.tiff,data/tiff/train_labels/24478810_15.tif
24478840_15,train,data/tiff/train/24478840_15.tiff,data/tiff/train_labels/24478840_15.tif
24478870_15,train,data/tiff/train/24478870_15.tiff,data/tiff/train_labels/24478870_15.tif
24478885_15,train,data/tiff/train/24478885_15.tiff,data/tiff/train_labels/24478885_15.tif
24478900_15,train,data/tiff/train/24478900_15.tiff,data/tiff/train_labels/24478900_15.tif
24478990_15,train,data/tiff/train/24478990_15.tiff,data/tiff/train_labels/24478990_15.tif
24479005_15,train,data/tiff/train/24479005_15.tiff,data/tiff/train_labels/24479005_15.tif
24479095_15,train,data/tiff/train/24479095_15.tiff,data/tiff/train_labels/24479095_15.tif
24479110_15,train,data/tiff/train/24479110_15.tiff,data/tiff/train_labels/24479110_15.tif
24479155_15,train,data/tiff/train/24479155_15.tiff,data/tiff/train_labels/24479155_15.tif
24479185_15,train,data/tiff/train/24479185_15.tiff,data/tiff/train_labels/24479185_15.tif
24479200_15,train,data/tiff/train/24479200_15.tiff,data/tiff/train_labels/24479200_15.tif
24479230_15,train,data/tiff/train/24479230_15.tiff,data/tiff/train_labels/24479230_15.tif
24479245_15,train,data/tiff/train/24479245_15.tiff,data/tiff/train_labels/24479245_15.tif
24479260_15,train,data/tiff/train/24479260_15.tiff,data/tiff/train_labels/24479260_15.tif
24479275_15,train,data/tiff/train/24479275_15.tiff,data/tiff/train_labels/24479275_15.tif
24479290_15,train,data/tiff/train/24479290_15.tiff,data/tiff/train_labels/24479290_15.tif
24628780_15,train,data/tiff/train/24628780_15.tiff,data/tiff/train_labels/24628780_15.tif
24628795_15,train,data/tiff/train/24628795_15.tiff,data/tiff/train_labels/24628795_15.tif
24628810_15,train,data/tiff/train/24628810_15.tiff,data/tiff/train_labels/24628810_15.tif
24628825_15,train,data/tiff/train/24628825_15.tiff,data/tiff/train_labels/24628825_15.tif
24628840_15,train,data/tiff/train/24628840_15.tiff,data/tiff/train_labels/24628840_15.tif
24628855_15,train,data/tiff/train/24628855_15.tiff,data/tiff/train_labels/24628855_15.tif
24628870_15,train,data/tiff/train/24628870_15.tiff,data/tiff/train_labels/24628870_15.tif
24628900_15,train,data/tiff/train/24628900_15.tiff,data/tiff/train_labels/24628900_15.tif
24629155_15,train,data/tiff/train/24629155_15.tiff,data/tiff/train_labels/24629155_15.tif
24629170_15,train,data/tiff/train/24629170_15.tiff,data/tiff/train_labels/24629170_15.tif
24629185_15,train,data/tiff/train/24629185_15.tiff,data/tiff/train_labels/24629185_15.tif
24629215_15,train,data/tiff/train/24629215_15.tiff,data/tiff/train_labels/24629215_15.tif
24629230_15,train,data/tiff/train/24629230_15.tiff,data/tiff/train_labels/24629230_15.tif
24629245_15,train,data/tiff/train/24629245_15.tiff,data/tiff/train_labels/24629245_15.tif
24629260_15,train,data/tiff/train/24629260_15.tiff,data/tiff/train_labels/24629260_15.tif
24629275_15,train,data/tiff/train/24629275_15.tiff,data/tiff/train_labels/24629275_15.tif
24629290_15,train,data/tiff/train/24629290_15.tiff,data/tiff/train_labels/24629290_15.tif
24629305_15,train,data/tiff/train/24629305_15.tiff,data/tiff/train_labels/24629305_15.tif
24778780_15,train,data/tiff/train/24778780_15.tiff,data/tiff/train_labels/24778780_15.tif
24778795_15,train,data/tiff/train/24778795_15.tiff,data/tiff/train_labels/24778795_15.tif
24778810_15,train,data/tiff/train/24778810_15.tiff,data/tiff/train_labels/24778810_15.tif
24778825_15,train,data/tiff/train/24778825_15.tiff,data/tiff/train_labels/24778825_15.tif
24778840_15,train,data/tiff/train/24778840_15.tiff,data/tiff/train_labels/24778840_15.tif
24778855_15,train,data/tiff/train/24778855_15.tiff,data/tiff/train_labels/24778855_15.tif
24778870_15,train,data/tiff/train/24778870_15.tiff,data/tiff/train_labels/24778870_15.tif
24778885_15,train,data/tiff/train/24778885_15.tiff,data/tiff/train_labels/24778885_15.tif
24778900_15,train,data/tiff/train/24778900_15.tiff,data/tiff/train_labels/24778900_15.tif
24778915_15,train,data/tiff/train/24778915_15.tiff,data/tiff/train_labels/24778915_15.tif
24779155_15,train,data/tiff/train/24779155_15.tiff,data/tiff/train_labels/24779155_15.tif
24779170_15,train,data/tiff/train/24779170_15.tiff,data/tiff/train_labels/24779170_15.tif
24779185_15,train,data/tiff/train/24779185_15.tiff,data/tiff/train_labels/24779185_15.tif
24779200_15,train,data/tiff/train/24779200_15.tiff,data/tiff/train_labels/24779200_15.tif
24779215_15,train,data/tiff/train/24779215_15.tiff,data/tiff/train_labels/24779215_15.tif
24779230_15,train,data/tiff/train/24779230_15.tiff,data/tiff/train_labels/24779230_15.tif
24779245_15,train,data/tiff/train/24779245_15.tiff,data/tiff/train_labels/24779245_15.tif
24779260_15,train,data/tiff/train/24779260_15.tiff,data/tiff/train_labels/24779260_15.tif
24779290_15,train,data/tiff/train/24779290_15.tiff,data/tiff/train_labels/24779290_15.tif
24779305_15,train,data/tiff/train/24779305_15.tiff,data/tiff/train_labels/24779305_15.tif
24928900_15,train,data/tiff/train/24928900_15.tiff,data/tiff/train_labels/24928900_15.tif
24929155_15,train,data/tiff/train/24929155_15.tiff,data/tiff/train_labels/24929155_15.tif
24929185_15,train,data/tiff/train/24929185_15.tiff,data/tiff/train_labels/24929185_15.tif
24929200_15,train,data/tiff/train/24929200_15.tiff,data/tiff/train_labels/24929200_15.tif
24929215_15,train,data/tiff/train/24929215_15.tiff,data/tiff/train_labels/24929215_15.tif
24929230_15,train,data/tiff/train/24929230_15.tiff,data/tiff/train_labels/24929230_15.tif
24929260_15,train,data/tiff/train/24929260_15.tiff,data/tiff/train_labels/24929260_15.tif
24929275_15,train,data/tiff/train/24929275_15.tiff,data/tiff/train_labels/24929275_15.tif
24929290_15,train,data/tiff/train/24929290_15.tiff,data/tiff/train_labels/24929290_15.tif
25079155_15,train,data/tiff/train/25079155_15.tiff,data/tiff/train_labels/25079155_15.tif
25079185_15,train,data/tiff/train/25079185_15.tiff,data/tiff/train_labels/25079185_15.tif
25079200_15,train,data/tiff/train/25079200_15.tiff,data/tiff/train_labels/25079200_15.tif
25079215_15,train,data/tiff/train/25079215_15.tiff,data/tiff/train_labels/25079215_15.tif
25079230_15,train,data/tiff/train/25079230_15.tiff,data/tiff/train_labels/25079230_15.tif
25079245_15,train,data/tiff/train/25079245_15.tiff,data/tiff/train_labels/25079245_15.tif
25079260_15,train,data/tiff/train/25079260_15.tiff,data/tiff/train_labels/25079260_15.tif
25079275_15,train,data/tiff/train/25079275_15.tiff,data/tiff/train_labels/25079275_15.tif
25079290_15,train,data/tiff/train/25079290_15.tiff,data/tiff/train_labels/25079290_15.tif
25229155_15,train,data/tiff/train/25229155_15.tiff,data/tiff/train_labels/25229155_15.tif
25229170_15,train,data/tiff/train/25229170_15.tiff,data/tiff/train_labels/25229170_15.tif
25229185_15,train,data/tiff/train/25229185_15.tiff,data/tiff/train_labels/25229185_15.tif
25229200_15,train,data/tiff/train/25229200_15.tiff,data/tiff/train_labels/25229200_15.tif
25229215_15,train,data/tiff/train/25229215_15.tiff,data/tiff/train_labels/25229215_15.tif
25229260_15,train,data/tiff/train/25229260_15.tiff,data/tiff/train_labels/25229260_15.tif
25229275_15,train,data/tiff/train/25229275_15.tiff,data/tiff/train_labels/25229275_15.tif
25229290_15,train,data/tiff/train/25229290_15.tiff,data/tiff/train_labels/25229290_15.tif
25379185_15,train,data/tiff/train/25379185_15.tiff,data/tiff/train_labels/25379185_15.tif
25379230_15,train,data/tiff/train/25379230_15.tiff,data/tiff/train_labels/25379230_15.tif
25379245_15,train,data/tiff/train/25379245_15.tiff,data/tiff/train_labels/25379245_15.tif
25379260_15,train,data/tiff/train/25379260_15.tiff,data/tiff/train_labels/25379260_15.tif
25379275_15,train,data/tiff/train/25379275_15.tiff,data/tiff/train_labels/25379275_15.tif
25379290_15,train,data/tiff/train/25379290_15.tiff,data/tiff/train_labels/25379290_15.tif
25529170_15,train,data/tiff/train/25529170_15.tiff,data/tiff/train_labels/25529170_15.tif
25529230_15,train,data/tiff/train/25529230_15.tiff,data/tiff/train_labels/25529230_15.tif
25529245_15,train,data/tiff/train/25529245_15.tiff,data/tiff/train_labels/25529245_15.tif
25529260_15,train,data/tiff/train/25529260_15.tiff,data/tiff/train_labels/25529260_15.tif
25529275_15,train,data/tiff/train/25529275_15.tiff,data/tiff/train_labels/25529275_15.tif
25529290_15,train,data/tiff/train/25529290_15.tiff,data/tiff/train_labels/25529290_15.tif
25679230_15,train,data/tiff/train/25679230_15.tiff,data/tiff/train_labels/25679230_15.tif
25679245_15,train,data/tiff/train/25679245_15.tiff,data/tiff/train_labels/25679245_15.tif
25679260_15,train,data/tiff/train/25679260_15.tiff,data/tiff/train_labels/25679260_15.tif
25679275_15,train,data/tiff/train/25679275_15.tiff,data/tiff/train_labels/25679275_15.tif
25828765_15,train,data/tiff/train/25828765_15.tiff,data/tiff/train_labels/25828765_15.tif
25828780_15,train,data/tiff/train/25828780_15.tiff,data/tiff/train_labels/25828780_15.tif
25829245_15,train,data/tiff/train/25829245_15.tiff,data/tiff/train_labels/25829245_15.tif
25829260_15,train,data/tiff/train/25829260_15.tiff,data/tiff/train_labels/25829260_15.tif
25829275_15,train,data/tiff/train/25829275_15.tiff,data/tiff/train_labels/25829275_15.tif
25829290_15,train,data/tiff/train/25829290_15.tiff,data/tiff/train_labels/25829290_15.tif
25978735_15,train,data/tiff/train/25978735_15.tiff,data/tiff/train_labels/25978735_15.tif
25978750_15,train,data/tiff/train/25978750_15.tiff,data/tiff/train_labels/25978750_15.tif
25978765_15,train,data/tiff/train/25978765_15.tiff,data/tiff/train_labels/25978765_15.tif
25978780_15,train,data/tiff/train/25978780_15.tiff,data/tiff/train_labels/25978780_15.tif
25978795_15,train,data/tiff/train/25978795_15.tiff,data/tiff/train_labels/25978795_15.tif
25979230_15,train,data/tiff/train/25979230_15.tiff,data/tiff/train_labels/25979230_15.tif
25979245_15,train,data/tiff/train/25979245_15.tiff,data/tiff/train_labels/25979245_15.tif
25979260_15,train,data/tiff/train/25979260_15.tiff,data/tiff/train_labels/25979260_15.tif
25979275_15,train,data/tiff/train/25979275_15.tiff,data/tiff/train_labels/25979275_15.tif
25979290_15,train,data/tiff/train/25979290_15.tiff,data/tiff/train_labels/25979290_15.tif
26128705_15,train,data/tiff/train/26128705_15.tiff,data/tiff/train_labels/26128705_15.tif
26128720_15,train,data/tiff/train/26128720_15.tiff,data/tiff/train_labels/26128720_15.tif
26128735_15,train,data/tiff/train/26128735_15.tiff,data/tiff/train_labels/26128735_15.tif
26128750_15,train,data/tiff/train/26128750_15.tiff,data/tiff/train_labels/26128750_15.tif
26128765_15,train,data/tiff/train/26128765_15.tiff,data/tiff/train_labels/26128765_15.tif
26128780_15,train,data/tiff/train/26128780_15.tiff,data/tiff/train_labels/26128780_15.tif
26128795_15,train,data/tiff/train/26128795_15.tiff,data/tiff/train_labels/26128795_15.tif
26128810_15,train,data/tiff/train/26128810_15.tiff,data/tiff/train_labels/26128810_15.tif
26129245_15,train,data/tiff/train/26129245_15.tiff,data/tiff/train_labels/26129245_15.tif
26129260_15,train,data/tiff/train/26129260_15.tiff,data/tiff/train_labels/26129260_15.tif
26129275_15,train,data/tiff/train/26129275_15.tiff,data/tiff/train_labels/26129275_15.tif
26129290_15,train,data/tiff/train/26129290_15.tiff,data/tiff/train_labels/26129290_15.tif
26278705_15,train,data/tiff/train/26278705_15.tiff,data/tiff/train_labels/26278705_15.tif
26278735_15,train,data/tiff/train/26278735_15.tiff,data/tiff/train_labels/26278735_15.tif
26278750_15,train,data/tiff/train/26278750_15.tiff,data/tiff/train_labels/26278750_15.tif
26278765_15,train,data/tiff/train/26278765_15.tiff,data/tiff/train_labels/26278765_15.tif
26278780_15,train,data/tiff/train/26278780_15.tiff,data/tiff/train_labels/26278780_15.tif
26278795_15,train,data/tiff/train/26278795_15.tiff,data/tiff/train_labels/26278795_15.tif
26278810_15,train,data/tiff/train/26278810_15.tiff,data/tiff/train_labels/26278810_15.tif
26279260_15,train,data/tiff/train/26279260_15.tiff,data/tiff/train_labels/26279260_15.tif
26428690_15,train,data/tiff/train/26428690_15.tiff,data/tiff/train_labels/26428690_15.tif
26428705_15,train,data/tiff/train/26428705_15.tiff,data/tiff/train_labels/26428705_15.tif
26428720_15,train,data/tiff/train/26428720_15.tiff,data/tiff/train_labels/26428720_15.tif
26428750_15,train,data/tiff/train/26428750_15.tiff,data/tiff/train_labels/26428750_15.tif
26428765_15,train,data/tiff/train/26428765_15.tiff,data/tiff/train_labels/26428765_15.tif
26428780_15,train,data/tiff/train/26428780_15.tiff,data/tiff/train_labels/26428780_15.tif
26428795_15,train,data/tiff/train/26428795_15.tiff,data/tiff/train_labels/26428795_15.tif
26429245_15,train,data/tiff/train/26429245_15.tiff,data/tiff/train_labels/26429245_15.tif
26429260_15,train,data/tiff/train/26429260_15.tiff,data/tiff/train_labels/26429260_15.tif
26429275_15,train,data/tiff/train/26429275_15.tiff,data/tiff/train_labels/26429275_15.tif
26578675_15,train,data/tiff/train/26578675_15.tiff,data/tiff/train_labels/26578675_15.tif
26578690_15,train,data/tiff/train/26578690_15.tiff,data/tiff/train_labels/26578690_15.tif
26578705_15,train,data/tiff/train/26578705_15.tiff,data/tiff/train_labels/26578705_15.tif
26578735_15,train,data/tiff/train/26578735_15.tiff,data/tiff/train_labels/26578735_15.tif
26578750_15,train,data/tiff/train/26578750_15.tiff,data/tiff/train_labels/26578750_15.tif
26578765_15,train,data/tiff/train/26578765_15.tiff,data/tiff/train_labels/26578765_15.tif
26578780_15,train,data/tiff/train/26578780_15.tiff,data/tiff/train_labels/26578780_15.tif
26578795_15,train,data/tiff/train/26578795_15.tiff,data/tiff/train_labels/26578795_15.tif
26728675_15,train,data/tiff/train/26728675_15.tiff,data/tiff/train_labels/26728675_15.tif
26728690_15,train,data/tiff/train/26728690_15.tiff,data/tiff/train_labels/26728690_15.tif
26728705_15,train,data/tiff/train/26728705_15.tiff,data/tiff/train_labels/26728705_15.tif
26728720_15,train,data/tiff/train/26728720_15.tiff,data/tiff/train_labels/26728720_15.tif
26728735_15,train,data/tiff/train/26728735_15.tiff,data/tiff/train_labels/26728735_15.tif
26728750_15,train,data/tiff/train/26728750_15.tiff,data/tiff/train_labels/26728750_15.tif
26728765_15,train,data/tiff/train/26728765_15.tiff,data/tiff/train_labels/26728765_15.tif
26728780_15,train,data/tiff/train/26728780_15.tiff,data/tiff/train_labels/26728780_15.tif
26878675_15,train,data/tiff/train/26878675_15.tiff,data/tiff/train_labels/26878675_15.tif
26878705_15,train,data/tiff/train/26878705_15.tiff,data/tiff/train_labels/26878705_15.tif
26878720_15,train,data/tiff/train/26878720_15.tiff,data/tiff/train_labels/26878720_15.tif
26878735_15,train,data/tiff/train/26878735_15.tiff,data/tiff/train_labels/26878735_15.tif
26878750_15,train,data/tiff/train/26878750_15.tiff,data/tiff/train_labels/26878750_15.tif
27028675_15,train,data/tiff/train/27028675_15.tiff,data/tiff/train_labels/27028675_15.tif
27028690_15,train,data/tiff/train/27028690_15.tiff,data/tiff/train_labels/27028690_15.tif
27028705_15,train,data/tiff/train/27028705_15.tiff,data/tiff/train_labels/27028705_15.tif
27028720_15,train,data/tiff/train/27028720_15.tiff,data/tiff/train_labels/27028720_15.tif
27178705_15,train,data/tiff/train/27178705_15.tiff,data/tiff/train_labels/27178705_15.tif
99238660_15,train,data/tiff/train/99238660_15.tiff,data/tiff/train_labels/99238660_15.tif
99238675_15,train,data/tiff/train/99238675_15.tiff,data/tiff/train_labels/99238675_15.tif
10228690_15,test,data/tiff/val/10228690_15.tiff,data/tiff/val_labels/10228690_15.tif
10978735_15,test,data/tiff/val/10978735_15.tiff,data/tiff/val_labels/10978735_15.tif
10978795_15,test,data/tiff/val/10978795_15.tiff,data/tiff/val_labels/10978795_15.tif
18028945_15,test,data/tiff/val/18028945_15.tiff,data/tiff/val_labels/18028945_15.tif
21929020_15,test,data/tiff/val/21929020_15.tiff,data/tiff/val_labels/21929020_15.tif
22528900_15,test,data/tiff/val/22528900_15.tiff,data/tiff/val_labels/22528900_15.tif
22829035_15,test,data/tiff/val/22829035_15.tiff,data/tiff/val_labels/22829035_15.tif
22978990_15,test,data/tiff/val/22978990_15.tiff,data/tiff/val_labels/22978990_15.tif
23128930_15,test,data/tiff/val/23128930_15.tiff,data/tiff/val_labels/23128930_15.tif
24179245_15,test,data/tiff/val/24179245_15.tiff,data/tiff/val_labels/24179245_15.tif
24328810_15,test,data/tiff/val/24328810_15.tiff,data/tiff/val_labels/24328810_15.tif
24929245_15,test,data/tiff/val/24929245_15.tiff,data/tiff/val_labels/24929245_15.tif
25229230_15,test,data/tiff/val/25229230_15.tiff,data/tiff/val_labels/25229230_15.tif
25229245_15,test,data/tiff/val/25229245_15.tiff,data/tiff/val_labels/25229245_15.tif
10378780_15,test,data/tiff/test/10378780_15.tiff,data/tiff/test_labels/10378780_15.tif
10828720_15,test,data/tiff/test/10828720_15.tiff,data/tiff/test_labels/10828720_15.tif
11128870_15,test,data/tiff/test/11128870_15.tiff,data/tiff/test_labels/11128870_15.tif
11278840_15,test,data/tiff/test/11278840_15.tiff,data/tiff/test_labels/11278840_15.tif
11728825_15,test,data/tiff/test/11728825_15.tiff,data/tiff/test_labels/11728825_15.tif
12328750_15,test,data/tiff/test/12328750_15.tiff,data/tiff/test_labels/12328750_15.tif
15928855_15,test,data/tiff/test/15928855_15.tiff,data/tiff/test_labels/15928855_15.tif
16078870_15,test,data/tiff/test/16078870_15.tiff,data/tiff/test_labels/16078870_15.tif
17878735_15,test,data/tiff/test/17878735_15.tiff,data/tiff/test_labels/17878735_15.tif
17878780_15,test,data/tiff/test/17878780_15.tiff,data/tiff/test_labels/17878780_15.tif
17878885_15,test,data/tiff/test/17878885_15.tiff,data/tiff/test_labels/17878885_15.tif
18028750_15,test,data/tiff/test/18028750_15.tiff,data/tiff/test_labels/18028750_15.tif
18178780_15,test,data/tiff/test/18178780_15.tiff,data/tiff/test_labels/18178780_15.tif
18328735_15,test,data/tiff/test/18328735_15.tiff,data/tiff/test_labels/18328735_15.tif
18328780_15,test,data/tiff/test/18328780_15.tiff,data/tiff/test_labels/18328780_15.tif
18328960_15,test,data/tiff/test/18328960_15.tiff,data/tiff/test_labels/18328960_15.tif
18478735_15,test,data/tiff/test/18478735_15.tiff,data/tiff/test_labels/18478735_15.tif
18478900_15,test,data/tiff/test/18478900_15.tiff,data/tiff/test_labels/18478900_15.tif
18478930_15,test,data/tiff/test/18478930_15.tiff,data/tiff/test_labels/18478930_15.tif
20278885_15,test,data/tiff/test/20278885_15.tiff,data/tiff/test_labels/20278885_15.tif
20728960_15,test,data/tiff/test/20728960_15.tiff,data/tiff/test_labels/20728960_15.tif
20878930_15,test,data/tiff/test/20878930_15.tiff,data/tiff/test_labels/20878930_15.tif
21479035_15,test,data/tiff/test/21479035_15.tiff,data/tiff/test_labels/21479035_15.tif
21779005_15,test,data/tiff/test/21779005_15.tiff,data/tiff/test_labels/21779005_15.tif
22078975_15,test,data/tiff/test/22078975_15.tiff,data/tiff/test_labels/22078975_15.tif
22228900_15,test,data/tiff/test/22228900_15.tiff,data/tiff/test_labels/22228900_15.tif
22229050_15,test,data/tiff/test/22229050_15.tiff,data/tiff/test_labels/22229050_15.tif
22528885_15,test,data/tiff/test/22528885_15.tiff,data/tiff/test_labels/22528885_15.tif
22529065_15,test,data/tiff/test/22529065_15.tiff,data/tiff/test_labels/22529065_15.tif
23278915_15,test,data/tiff/test/23278915_15.tiff,data/tiff/test_labels/23278915_15.tif
23278930_15,test,data/tiff/test/23278930_15.tiff,data/tiff/test_labels/23278930_15.tif
23428540_15,test,data/tiff/test/23428540_15.tiff,data/tiff/test_labels/23428540_15.tif
23428810_15,test,data/tiff/test/23428810_15.tiff,data/tiff/test_labels/23428810_15.tif
23429080_15,test,data/tiff/test/23429080_15.tiff,data/tiff/test_labels/23429080_15.tif
23729020_15,test,data/tiff/test/23729020_15.tiff,data/tiff/test_labels/23729020_15.tif
23878540_15,test,data/tiff/test/23878540_15.tiff,data/tiff/test_labels/23878540_15.tif
24029035_15,test,data/tiff/test/24029035_15.tiff,data/tiff/test_labels/24029035_15.tif
24478825_15,test,data/tiff/test/24478825_15.tiff,data/tiff/test_labels/24478825_15.tif
24478855_15,test,data/tiff/test/24478855_15.tiff,data/tiff/test_labels/24478855_15.tif
24479170_15,test,data/tiff/test/24479170_15.tiff,data/tiff/test_labels/24479170_15.tif
24479215_15,test,data/tiff/test/24479215_15.tiff,data/tiff/test_labels/24479215_15.tif
24628885_15,test,data/tiff/test/24628885_15.tiff,data/tiff/test_labels/24628885_15.tif
24629200_15,test,data/tiff/test/24629200_15.tiff,data/tiff/test_labels/24629200_15.tif
24779275_15,test,data/tiff/test/24779275_15.tiff,data/tiff/test_labels/24779275_15.tif
25079170_15,test,data/tiff/test/25079170_15.tiff,data/tiff/test_labels/25079170_15.tif
26278720_15,test,data/tiff/test/26278720_15.tiff,data/tiff/test_labels/26278720_15.tif
26428735_15,test,data/tiff/test/26428735_15.tiff,data/tiff/test_labels/26428735_15.tif
26578720_15,test,data/tiff/test/26578720_15.tiff,data/tiff/test_labels/26578720_15.tif
26878690_15,test,data/tiff/test/26878690_15.tiff,data/tiff/test_labels/26878690_15.tif
